"geno_ID","year","location","pltht","yld_bu_ac","earht"
"N542/LH82",2015,"Georgetown",213.525237068407,171.658416040226,89.521125693377
"N542/PHB47",2015,"Georgetown",232.474762931639,191.005805459735,93.4788743066242
"NC358/LH195",2015,"Georgetown",246.525237068407,206.682729540226,123.521125693377
"NC358/PHZ51",2015,"Georgetown",266.474762931639,208.287348759735,148.478874306624
"OH43/LH195",2015,"Georgetown",253.525237068407,181.696736340226,123.521125693377
"OH7B/LH195",2015,"Georgetown",266.474762931639,213.113852759735,143.478874306624
"PB80/LH198",2015,"Georgetown",218.525237068407,77.3647716402259,109.521125693377
"PB80/PHZ51",2015,"Georgetown",257.000000000023,205.59810939998,126.500000000001
"PHAW6/PHB47",2015,"Georgetown",253.525237068407,175.527198840226,148.521125693377
"PHAW6/PHZ51",2015,"Georgetown",250.474762931639,189.980059759735,123.478874306624
"PHB47/LH195",2015,"Georgetown",246.000000000023,178.88478674998,136.000000000001
"PHB47/PB80",2015,"Georgetown",238.525237068407,161.682740440226,116.521125693377
"PHB47/PHB47",2015,"Georgetown",231.525237068407,198.943131640226,107.521125693377
"PHB47/PHZ51",2015,"Georgetown",258.500000000023,201.56010249998,121.500000000001
"PHG39/PHG35",2015,"Georgetown",260.000000000023,217.66598344998,141.500000000001
"PHG39/PHM49",2015,"Georgetown",242.000000000023,203.28205219998,120.000000000001
"PHG39/PHN82",2015,"Georgetown",244.000000000023,235.28585544998,115.500000000001
"PHG72/LH82",2015,"Georgetown",187.474762931639,140.272041459735,94.4788743066242
"PHG72/PHB47",2015,"Georgetown",211.474762931639,150.583176559735,66.4788743066241
"PHG72/PHZ51",2015,"Georgetown",226.525237068407,187.176944040226,124.521125693377
"PHG80/PHB47",2015,"Georgetown",241.474762931639,164.673311759735,102.478874306624
"PHG80/PHZ51",2015,"Georgetown",280.000000000023,214.59490324998,148.000000000001
"PHHV4/LH82",2015,"Georgetown",202.474762931639,191.615873059735,72.4788743066241
"PHHV4/PHZ51",2015,"Georgetown",278.525237068407,196.417262840226,150.521125693377
"PHM49/LH82",2015,"Georgetown",191.525237068407,158.043495140226,74.521125693377
"PHM49/PHZ51",2015,"Georgetown",259.525237068407,174.792081140226,119.521125693377
"PHM81/PHB47",2015,"Georgetown",200.525237068407,132.059850740226,82.521125693377
"PHM81/PHZ51",2015,"Georgetown",204.474762931639,135.438603459735,86.4788743066241
"PHN11_LH145_0005/PHB47",2015,"Georgetown",232.474762931639,176.385701559735,115.478874306624
"PHN11_LH145_0028/LH195",2015,"Georgetown",211.000000000023,172.12968954998,108.000000000001
"PHN11_LH145_0028/PHB47",2015,"Georgetown",222.474762931639,177.667525059735,126.478874306624
"PHN11_LH145_0085/LH185",2015,"Georgetown",237.474762931639,187.468297859735,97.4788743066241
"PHN11_LH145_0085/PHB47",2015,"Georgetown",240.474762931639,163.985177559735,112.478874306624
"PHN11_OH43_0001/LH185",2015,"Georgetown",255.474762931639,173.021781759735,120.478874306624
"PHN11_OH43_0036/LH185",2015,"Georgetown",212.474762931639,186.866001059735,81.4788743066242
"PHN11_OH43_0036/PHB47",2015,"Georgetown",221.474762931639,148.197779859735,74.4788743066241
"PHN11_OH43_0088/LH185",2015,"Georgetown",229.474762931639,176.017006959735,105.478874306624
"PHN11_OH43_0088/PHB47",2015,"Georgetown",254.000000000023,182.66832984998,111.500000000001
"PHN11_OH43_0142/LH195",2015,"Georgetown",241.525237068407,183.020043940226,129.521125693377
"PHN11_OH43_0142/LH198",2015,"Georgetown",243.525237068407,201.001915640226,128.521125693377
"PHN11_OH43_0184/LH198",2015,"Georgetown",246.474762931639,199.328213359735,132.478874306624
"PHN11_OH43_0184/PHB47",2015,"Georgetown",215.525237068407,166.758149240226,76.521125693377
"PHN11_PHG47_0048/LH198",2015,"Georgetown",221.525237068407,164.008361740226,100.521125693377
"PHN11_PHG47_0048/PHB47",2015,"Georgetown",234.474762931639,137.058516459735,114.478874306624
"PHN11_PHG47_0172/PB80",2015,"Georgetown",240.525237068407,174.647424640226,142.521125693377
"PHN11_PHG47_0251/LH195",2015,"Georgetown",216.474762931639,100.139562289735,98.4788743066242
"PHN11_PHG47_0251/PHB47",2015,"Georgetown",237.500000000023,169.68433819998,116.000000000001
"PHN11_PHG47_0287/LH195",2015,"Georgetown",232.474762931639,149.285572359735,103.478874306624
"PHN11_PHG47_0287/PHB47",2015,"Georgetown",223.474762931639,153.962398859735,102.478874306624
"PHN11_PHG47_0385/LH185",2015,"Georgetown",233.525237068407,184.387943940226,115.521125693377
"PHN11_PHG47_0385/LH198",2015,"Georgetown",230.474762931639,190.470696159735,105.478874306624
"PHN11_PHG47_0388/LH195",2015,"Georgetown",248.474762931639,169.711779359735,138.478874306624
"PHN11_PHW65_0015/LH195",2015,"Georgetown",225.525237068407,169.362562940226,112.521125693377
"PHN11_PHW65_0015/PHB47",2015,"Georgetown",227.000000000023,194.58096714998,100.500000000001
"PHN11_PHW65_0065/LH195",2015,"Georgetown",232.474762931639,190.315280159735,116.478874306624
"PHN11_PHW65_0065/PHB47",2015,"Georgetown",221.474762931639,143.114958959735,98.4788743066241
"PHN11_PHW65_0101/LH195",2015,"Georgetown",240.474762931639,202.724053259735,104.478874306624
"PHN11_PHW65_0101/PHB47",2015,"Georgetown",227.474762931639,187.125904459735,89.4788743066241
"PHN11_PHW65_0237/LH195",2015,"Georgetown",257.525237068407,204.051895140226,133.521125693377
"PHN11_PHW65_0237/PHB47",2015,"Georgetown",246.474762931639,208.368165059735,119.478874306624
"PHN11_PHW65_0275/LH198",2015,"Georgetown",255.474762931639,212.408742259735,134.478874306624
"PHN11_PHW65_0275/PB80",2015,"Georgetown",245.474762931639,199.508017759735,126.478874306624
"PHN11_PHW65_0294/LH195",2015,"Georgetown",222.474762931639,194.054589459735,120.478874306624
"PHN11_PHW65_0294/PHB47",2015,"Georgetown",224.474762931639,181.322192359735,104.478874306624
"PHN11_PHW65_0312/LH198",2015,"Georgetown",217.474762931639,187.547201459735,109.478874306624
"PHN11_PHW65_0312/PHB47",2015,"Georgetown",218.474762931639,160.888812359735,96.4788743066242
"PHN11_PHW65_0323/LH195",2015,"Georgetown",240.000000000023,182.20411409998,113.500000000001
"PHN11_PHW65_0323/PHB47",2015,"Georgetown",241.525237068407,199.971627040226,118.521125693377
"PHN11_PHW65_0328/LH198",2015,"Georgetown",249.525237068407,187.169053640226,129.521125693377
"PHN11_PHW65_0328/PHB47",2015,"Georgetown",241.525237068407,175.797264040226,120.521125693377
"PHN11_PHW65_0359/LH195",2015,"Georgetown",218.474762931639,190.986438259735,105.478874306624
"PHP02/PHB47",2015,"Georgetown",220.000000000023,203.15897469998,102.500000000001
"PHT55/LH82",2015,"Georgetown",220.474762931639,201.925214959735,107.478874306624
"PHT55/PHZ51",2015,"Georgetown",272.474762931639,237.672451959735,134.478874306624
"PHV63/LH195",2015,"Georgetown",241.500000000023,183.36847894998,125.000000000001
"PHV63/LH82",2015,"Georgetown",205.474762931639,138.444349159735,95.4788743066242
"PHW52/PHG35",2015,"Georgetown",229.000000000023,245.17635114998,115.000000000001
"PHW52/PHM49",2015,"Georgetown",246.500000000023,190.32561694998,125.000000000001
"PHW52/PHN82",2015,"Georgetown",239.500000000023,192.37824409998,104.500000000001
"PHW52/TX205",2015,"Georgetown",266.000000000023,246.94576249998,125.500000000001
"PHW53/LH82",2015,"Georgetown",185.474762931639,113.713835959735,77.4788743066242
"PHW53/PHZ51",2015,"Georgetown",203.474762931639,85.7640593397348,85.4788743066242
"PHW65_MoG_0012/LH195",2015,"Georgetown",221.525237068407,182.207576840226,121.521125693377
"PHW65_MoG_0012/LH198",2015,"Georgetown",231.525237068407,255.904654440226,120.521125693377
"PHW65_MoG_0029/LH195",2015,"Georgetown",237.474762931639,180.148442859735,120.478874306624
"PHW65_MoG_0029/PHB47",2015,"Georgetown",248.525237068407,205.836668640226,130.521125693377
"PHW65_MoG_0137/LH198",2015,"Georgetown",247.525237068407,215.077585240226,142.521125693377
"PHW65_MoG_0137/PHB47",2015,"Georgetown",236.525237068407,190.905135040226,102.521125693377
"PHW65_MoG_0176/LH198",2015,"Georgetown",230.525237068407,179.759655040226,131.521125693377
"PHW65_MoG_0271/LH185",2015,"Georgetown",242.525237068407,192.542741640226,122.521125693377
"PHW65_MoG_0293/LH198",2015,"Georgetown",243.474762931639,206.041228659735,127.478874306624
"PHW65/LH82",2015,"Georgetown",211.525237068407,181.293013340226,111.521125693377
"PHW65/PHB47",2015,"Georgetown",235.525237068407,205.354161740226,100.521125693377
"PHZ51/LH195",2015,"Georgetown",256.000000000023,160.87248934998,122.000000000001
"PHZ51/LH82",2015,"Georgetown",249.525237068407,130.641978440226,122.521125693377
"PHZ51/PHB47",2015,"Georgetown",238.474762931639,178.977682059735,83.4788743066242
"Q381/PHB47",2015,"Georgetown",215.474762931639,178.700443759735,94.4788743066242
"R226/LH82",2015,"Georgetown",207.525237068407,139.765137540226,111.521125693377
"R226/PHZ51",2015,"Georgetown",272.474762931639,215.960595959735,156.478874306624
"R227/LH82",2015,"Georgetown",228.474762931639,190.272600559735,127.478874306624
"R227/PHZ51",2015,"Georgetown",256.474762931639,202.804510959735,115.478874306624
"REDEAR2-2-2-1-1-2-B-B-1-B10/LH195",2015,"Georgetown",275.500000000023,205.12444924998,162.500000000001
"SD101/LH82",2015,"Georgetown",225.525237068407,160.917017740226,126.521125693377
"SD101/PHB47",2015,"Georgetown",236.525237068407,99.7457534402258,91.521125693377
"SD101/PHZ51",2015,"Georgetown",261.525237068407,185.396235140226,122.521125693377
"TX303/LH195",2015,"Georgetown",283.525237068407,176.276662640226,171.521125693377
"TX303/LH82",2015,"Georgetown",245.000000000023,202.07082344998,131.000000000001
"TX714/PHZ51",2015,"Georgetown",291.500000000023,216.73737279998,164.000000000001
"TX772/LH195",2015,"Georgetown",228.525237068407,186.457846140226,109.521125693377
"W10001_0003/PHB47",2015,"Georgetown",232.474762931639,144.623092059735,118.478874306624
"W10001_0007/PHB47",2015,"Georgetown",220.474762931639,147.744682459735,90.4788743066242
"W10001_0012/PHB47",2015,"Georgetown",236.525237068407,109.827829240226,126.521125693377
"W10001_0014/PHB47",2015,"Georgetown",241.474762931639,179.466166559735,122.478874306624
"W10001_0019/PHB47",2015,"Georgetown",232.474762931639,138.792720059735,110.478874306624
"W10001_0033/PHB47",2015,"Georgetown",238.474762931639,180.329442659735,115.478874306624
"W10002_0004/PHB47",2015,"Georgetown",245.474762931639,183.918476659735,122.478874306624
"W10004_0032/LH82",2015,"Georgetown",187.525237068407,144.480459340226,83.521125693377
"W10004_0032/PHZ51",2015,"Georgetown",231.500000000023,150.94875854998,113.000000000001
"W10004_0076/LH185",2015,"Georgetown",220.525237068407,181.522789940226,108.521125693377
"W10004_0076/PHZ51",2015,"Georgetown",239.474762931639,194.943090759735,113.478874306624
"W10004_0097/LH82",2015,"Georgetown",204.525237068407,162.962411940226,96.521125693377
"W10004_0097/PHZ51",2015,"Georgetown",222.525237068407,223.964392340226,118.521125693377
"W10004_0127/LH82",2015,"Georgetown",225.474762931639,161.896864559735,125.478874306624
"W10004_0127/PHZ51",2015,"Georgetown",274.474762931639,194.839440259735,151.478874306624
"W10004_0204/PHZ51",2015,"Georgetown",268.525237068407,183.067625140226,119.521125693377
"W10004_0216/LH82",2015,"Georgetown",240.474762931639,132.019929359735,130.478874306624
"W10004_0216/PHZ51",2015,"Georgetown",285.000000000023,202.82351514998,144.000000000001
"W10004_0227/LH82",2015,"Georgetown",223.474762931639,208.413116159735,109.478874306624
"W10004_0227/PHZ51",2015,"Georgetown",249.525237068407,158.677114340226,126.521125693377
"W10004_0232/LH185",2015,"Georgetown",244.525237068407,185.506700140226,120.521125693377
"W10004_0232/PHZ51",2015,"Georgetown",258.525237068407,193.182577440226,135.521125693377
"W10005_0029/PHB47",2015,"Georgetown",240.525237068407,172.855597540226,105.521125693377
"W10005_0037/PHB47",2015,"Georgetown",246.474762931639,199.453861259735,127.478874306624
"W10005_0107/LH198",2015,"Georgetown",241.474762931639,183.754931159735,121.478874306624
"W10005_0107/PHB47",2015,"Georgetown",236.500000000023,164.72058979998,111.500000000001
"W10005_0111/LH195",2015,"Georgetown",210.474762931639,135.029500659735,90.4788743066242
"W10005_0111/PHB47",2015,"Georgetown",217.525237068407,166.665019140226,95.521125693377
"W10005_0147/CG102",2015,"Georgetown",233.474762931639,155.531502859735,94.4788743066242
"W10005_0147/PHB47",2015,"Georgetown",227.500000000023,155.17954104998,101.500000000001
"W10005_0220/PHB47",2015,"Georgetown",223.525237068407,172.762945740226,108.521125693377
"W10006_0003/PHB47",2015,"Georgetown",253.525237068407,186.754332040226,126.521125693377
"W10006_0004/PHB47",2015,"Georgetown",238.474762931639,137.512331259735,120.478874306624
"W10008_0009/PHB47",2015,"Georgetown",209.474762931639,135.051498059735,99.4788743066242
"W10008_0018/PHB47",2015,"Georgetown",237.525237068407,180.188603240226,115.521125693377
"W10008_0037/PHB47",2015,"Georgetown",248.474762931639,166.440391859735,114.478874306624
"W10008_0069/PHB47",2015,"Georgetown",244.000000000023,180.72066834998,121.000000000001
"W10008_0092/PHB47",2015,"Georgetown",231.525237068407,158.405255840226,99.521125693377
"W10008_0119/PHB47",2015,"Georgetown",227.525237068407,157.356795540226,122.521125693377
"WF9/H95",2015,"Georgetown",261.500000000023,148.67854904998,114.500000000001
"Z013E0002/LH185",2015,"Georgetown",235.474762931639,219.541739459735,96.4788743066242
"Z013E0006/LH185",2015,"Georgetown",247.474762931639,203.497666359735,108.478874306624
"Z013E0007/LH185",2015,"Georgetown",229.525237068407,207.164638740226,122.521125693377
"Z013E0012/LH185",2015,"Georgetown",238.525237068407,211.821261140226,120.521125693377
"Z013E0020/LH82",2015,"Georgetown",208.525237068407,137.957051540226,87.5211256933771
"Z013E0026/LH185",2015,"Georgetown",255.474762931639,252.506312559735,132.478874306624
"Z013E0028/LH185",2015,"Georgetown",243.474762931639,204.896410459735,136.478874306624
"Z013E0034/LH185",2015,"Georgetown",243.474762931639,228.427948859735,110.478874306624
"Z013E0044/PB80",2015,"Georgetown",268.525237068407,184.967286940226,152.521125693377
"Z013E0052/PHZ51",2015,"Georgetown",278.474762931639,200.764735559735,159.478874306624
"Z013E0055/LH185",2015,"Georgetown",251.525237068407,194.446229140226,127.521125693377
"Z013E0059/PHZ51",2015,"Georgetown",266.474762931639,170.134271859735,129.478874306624
"Z013E0063/LH185",2015,"Georgetown",243.474762931639,211.954210259735,120.478874306624
"Z013E0072/LH82",2015,"Georgetown",214.474762931639,154.595420259735,105.478874306624
"Z013E0078/LH185",2015,"Georgetown",246.525237068407,251.968564540226,128.521125693377
"Z013E0080/PHZ51",2015,"Georgetown",257.525237068407,206.170813140226,139.521125693377
"Z013E0082/LH185",2015,"Georgetown",263.525237068407,222.615022740226,133.521125693377
"Z013E0082/LH82",2015,"Georgetown",213.525237068407,188.488296540226,117.521125693377
"Z013E0087/LH82",2015,"Georgetown",199.474762931639,193.540401559735,83.4788743066241
"Z013E0090/LH82",2015,"Georgetown",188.474762931639,133.036350059735,73.4788743066242
"Z022E0003/LH185",2015,"Georgetown",227.525237068407,156.699266240226,112.521125693377
"Z022E0005/LH185",2015,"Georgetown",263.525237068407,222.730030640226,138.521125693377
"Z022E0008/LH185",2015,"Georgetown",245.474762931639,187.322445959735,117.478874306624
"Z022E0009/PHZ51",2015,"Georgetown",289.474762931639,191.122845659735,132.478874306624
"Z022E0017/LH185",2015,"Georgetown",247.474762931639,211.253523059735,117.478874306624
"Z022E0023/PHZ51",2015,"Georgetown",266.525237068407,214.458551340226,125.521125693377
"Z022E0025/LH82",2015,"Georgetown",220.525237068407,218.425724340226,92.521125693377
"Z022E0036/PHZ51",2015,"Georgetown",281.525237068407,186.299560840226,143.521125693377
"Z022E0042/PHZ51",2015,"Georgetown",245.525237068407,199.018209540226,135.521125693377
"Z022E0046/PHZ51",2015,"Georgetown",271.474762931639,215.631831259735,127.478874306624
"Z022E0048/PHZ51",2015,"Georgetown",271.525237068407,151.475614540226,127.521125693377
"Z022E0050/PHZ51",2015,"Georgetown",268.525237068407,185.437360640226,120.521125693377
"Z022E0053/CG102",2015,"Georgetown",227.525237068407,152.604652040226,114.521125693377
"Z022E0059/LH185",2015,"Georgetown",236.474762931639,216.873963859735,95.4788743066242
"Z022E0072/LH82",2015,"Georgetown",206.525237068407,180.528605640226,79.521125693377
"Z022E0073/LH82",2015,"Georgetown",209.474762931639,115.240021159735,78.4788743066241
"Z022E0097/LH185",2015,"Georgetown",264.525237068407,242.333010940226,127.521125693377
"Z022E0105/LH185",2015,"Georgetown",255.525237068407,208.354766740226,113.521125693377
"Z022E0108/LH185",2015,"Georgetown",252.474762931639,187.713376959735,117.478874306624
"Z022E0114/PHZ51",2015,"Georgetown",291.525237068407,168.804978040226,148.521125693377
"Z022E0121/LH82",2015,"Georgetown",236.474762931639,164.877624059735,136.478874306624
"Z022E0123/LH185",2015,"Georgetown",238.474762931639,190.934792259735,86.4788743066242
"Z022E0149/PHZ51",2015,"Georgetown",301.525237068407,163.787312340226,151.521125693377
"Z022E0160/LH82",2015,"Georgetown",217.525237068407,136.648209640226,108.521125693377
"(LAMA2002-35-2-B-B-B-B_CG44)-1-3-B-1-1-B24-B5-B16/LH195",2015,"Columbia",205.000000000002,100.941471760022,NA
"A672/LH82",2015,"Columbia",164.668284788807,51.4928322345863,NA
"A672/PHZ51",2015,"Columbia",205.331715211191,24.0858398454355,NA
"B104/LH82",2015,"Columbia",184.668284788807,82.7647831445863,NA
"B104/PHZ51",2015,"Columbia",250.331715211191,140.929115825435,NA
"B105/LH82",2015,"Columbia",175.331715211191,69.9017067654354,NA
"B105/PHZ51",2015,"Columbia",215.331715211191,43.8318954754354,NA
"B109/LH82",2015,"Columbia",154.668284788807,38.3940753445863,NA
"B109/PHZ51",2015,"Columbia",195.331715211191,36.0038675354354,NA
"B111/LH82",2015,"Columbia",145.331715211191,65.9238866654354,NA
"B111/PHZ51",2015,"Columbia",219.668284788807,84.6655198045863,NA
"B119/LH82",2015,"Columbia",174.668284788807,75.8526032445863,NA
"B119/PHZ51",2015,"Columbia",209.668284788807,48.8828277645863,NA
"B14A/C103",2015,"Columbia",227.499999999999,28.4707085500108,NA
"B14A/H95",2015,"Columbia",205.331715211191,103.984737175435,NA
"B14A/OH43",2015,"Columbia",219.668284788807,44.2057575045863,NA
